Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDK57,1907.0333946352762,OUT018
FDD33,573.0426405619827,OUT010
FDR34,5859.941507890135,OUT027
FDU04,2034.0414352234836,OUT045
FDE35,131.45233819333797,OUT019
NCD31,2649.778402289703,OUT035
FDJ56,1614.69984056644,OUT035
NCU53,2552.5715118385924,OUT046
FDD39,3696.790820038626,OUT035
NCU17,248.68549668884,OUT019
FDJ20,2031.5696540447557,OUT046
NCW41,2502.4436365265456,OUT018
FDL52,607.8802995525625,OUT035
FDS39,2099.8871392114656,OUT035
DRJ47,2823.09591658601,OUT045
FDP13,130.3991618939173,OUT010
DRK39,187.18252900154548,OUT010
FDF28,274.5262146987506,OUT010
FDB09,2005.2103938381433,OUT045
FDM51,1568.5283450273744,OUT046
DRM49,717.9075869806611,OUT018
DRF23,2840.2125730274947,OUT013
DRH01,2877.0688701262748,OUT035
FDH12,2881.8777237315985,OUT027
FDA28,278.94978640063556,OUT019
FDW37,1371.3884387092446,OUT018
FDF02,1647.0137026296018,OUT046
DRL37,656.2054064459219,OUT046
NCF43,2093.4369527312715,OUT046
FDH08,572.5184746885859,OUT010
FDR34,572.4345897233993,OUT019
NCK19,3105.7311240998374,OUT049
NCD55,613.3989645493284,OUT018
FDT27,3762.701532213138,OUT049
FDQ57,2469.1811907968527,OUT045
FDA47,2585.8062032110624,OUT035
DRG15,1399.9771236518832,OUT027
FDE05,2391.8135939932613,OUT018
FDN46,1636.26900672288,OUT046
FDX27,2790.5788430836483,OUT027
FDT51,1726.9691771744626,OUT045
FDU33,725.429845364111,OUT013
FDJ16,1311.3527419130476,OUT027
FDD20,277.45539703864165,OUT019
FDT36,625.8582461854896,OUT049
DRF15,4073.1188294442727,OUT027
FDN52,205.556846857627,OUT010
FDC22,5680.242738050439,OUT027
FDX15,2596.492059872101,OUT045
FDT13,3091.8527692091043,OUT013
FDU04,2033.4043518709213,OUT017
FDU31,572.2120578439406,OUT019
FDW59,2502.3594677180763,OUT027
NCO29,2582.007800340554,OUT046
FDL15,2528.2159475295184,OUT035
FDI41,2494.892814702451,OUT049
FDQ48,1556.4684181315072,OUT049
DRI39,1020.8002195865496,OUT013
FDI08,4119.891273684654,OUT013
FDC21,1709.6632409846538,OUT049
FDF58,1033.7715877658227,OUT035
FDS08,423.82733483829696,OUT010
FDE47,2007.7420109573413,OUT045
NCP18,367.4854881046097,OUT019
NCR41,1546.7768614683412,OUT013
FDA27,4140.2643212047,OUT013
FDA43,3092.779643668501,OUT035
FDA49,1351.5838760612842,OUT045
NCE55,2810.206693085038,OUT018
DRM49,1089.6597209868062,OUT027
FDF22,5858.572564267698,OUT027
FDQ15,1287.0815833003771,OUT018
NCS54,2893.9516900739836,OUT017
NCY05,690.7787195938605,OUT013
FDR45,3881.116454875706,OUT046
FDK57,2017.43497388067,OUT049
FDF41,573.0426405619827,OUT010
FDV21,2088.9540083194306,OUT046
FDD51,773.2339010233919,OUT046
FDF33,1659.4512813545437,OUT046
FDA38,3952.7376492186286,OUT046
FDR56,3054.1162729018292,OUT045
NCN41,1996.8836342611378,OUT017
FDC60,2593.086888694885,OUT027
FDB47,3571.5225535366403,OUT045
DRH01,2853.3818004717136,OUT013
FDW08,1647.297400125065,OUT046
FDF38,1022.1033837060218,OUT027
FDY32,2550.6261296130447,OUT017
FDG34,1655.2917303578665,OUT049
FDG47,572.7247607037827,OUT019
NCF18,3038.6859058710834,OUT035
FDL39,443.1163635049666,OUT019
NCH55,2024.374448456248,OUT035
DRJ35,974.2062589156509,OUT049
FDS44,3892.3013806193276,OUT035
DRE01,3544.028723453381,OUT018
FDY39,3109.4759942830665,OUT013
FDY32,2467.0183455374226,OUT018
FDR33,2926.7535567450727,OUT027
NCP50,1292.3419709639768,OUT049
FDZ47,1541.3755502774338,OUT018
FDU57,2467.185600565292,OUT049
FDY44,3067.8711012525628,OUT013
DRH59,1160.1779221304676,OUT018
FDB03,5858.572564267698,OUT027
FDY46,3037.2510413713926,OUT045
FDM39,2863.2238524980585,OUT045
FDY36,1178.4806569996917,OUT035
NCM55,3122.855601316356,OUT035
FDJ50,130.3991618939173,OUT010
DRL60,2422.545250245218,OUT013
NCJ54,3766.1975376060436,OUT049
FDX59,593.4812293456677,OUT017
FDI07,3087.539974183885,OUT013
DRF51,130.3991618939173,OUT010
FDM14,1656.6299977903175,OUT017
FDP21,3103.7336573799594,OUT045
FDE40,1050.726103873159,OUT035
FDE05,2490.5085846873317,OUT035
FDM13,3003.0054718185784,OUT027
FDC34,4169.237802142037,OUT027
NCI55,2005.9882667128024,OUT018
NCE43,2675.052872538978,OUT018
FDW58,1633.8604695914937,OUT018
FDG60,3916.7900834456577,OUT045
FDV31,2857.642637200638,OUT017
FDR47,3021.9773658633812,OUT013
FDM60,130.3991618939173,OUT019
NCF06,3756.742946877217,OUT018
NCN26,2940.6097182753347,OUT027
FDQ59,1354.5157630657334,OUT049
FDF09,633.3015391802721,OUT046
NCS06,4043.757826048692,OUT017
FDT44,1934.926519764809,OUT046
FDI19,3891.800061478764,OUT017
FDT22,932.1755256758312,OUT017
NCF54,4278.331824564087,OUT027
DRG25,3106.258926664299,OUT045
FDB59,3008.934449821861,OUT017
FDQ37,3014.769656090822,OUT017
FDP56,761.9187480461595,OUT035
FDW44,2880.2298560636837,OUT035
FDJ26,573.276635454996,OUT010
FDU43,3618.7730923358554,OUT018
FDW33,1648.2336972218282,OUT045
NCX53,3123.1328508395277,OUT027
FDN56,366.06510602304326,OUT010
DRF15,2486.4511217293016,OUT049
FDO33,1890.0251777920926,OUT017
FDZ39,241.80500260082403,OUT010
NCJ19,888.4629928328213,OUT017
FDU01,3047.528973955603,OUT035
FDT12,3841.100052464112,OUT035
NCM18,1047.8213409597101,OUT018
FDP19,2009.1297195759032,OUT017
NCR42,626.2546880922107,OUT049
FDN10,1959.8302080267415,OUT046
FDG44,865.0156978032835,OUT017
FDQ10,2881.46548451545,OUT046
DRH13,1643.8893810056165,OUT049
FDT52,3927.914467369369,OUT013
FDM56,1718.7688416143214,OUT045
NCO43,240.3580943407222,OUT010
NCV29,2914.13463561561,OUT035
NCF06,4044.770244300539,OUT013
FDO50,1410.4863781006304,OUT035
FDT59,3809.9628602602565,OUT013
FDX40,1015.7304695007405,OUT027
FDE50,3032.0546118098687,OUT017
FDX51,3069.1633483952655,OUT017
NCD30,1541.0256561794292,OUT018
FDK15,1627.54931680758,OUT013
FDL12,986.921645979877,OUT045
FDK46,4054.0700260246313,OUT017
DRH49,167.97474941944705,OUT010
FDQ57,2463.551711072798,OUT046
FDY59,1452.0298482624357,OUT017
FDO09,3736.1322185649506,OUT018
NCG30,2007.4598703297083,OUT035
FDM09,2756.724241080627,OUT017
NCN17,2858.1287229165914,OUT027
NCS42,1424.2884393424063,OUT013
FDD02,276.52485591378917,OUT019
FDE34,3125.5752746077587,OUT013
FDU38,3085.6481265317157,OUT045
FDB33,2586.2182615104516,OUT046
NCJ29,1366.3759878340418,OUT017
FDZ27,761.9187480461595,OUT035
FDI40,1568.6414643625062,OUT013
FDG22,689.4553570801816,OUT013
FDT51,1730.1821786481607,OUT017
FDF20,2985.2759048528847,OUT018
FDV50,1994.6911551870805,OUT035
FDT02,626.3334608728474,OUT049
DRC49,2455.1022485473122,OUT017
FDF26,2445.0588706372437,OUT049
FDV52,1977.467998279058,OUT035
FDX59,625.4411008529264,OUT049
FDV25,3809.236759882016,OUT035
FDW23,1020.9224456683752,OUT027
FDE53,1634.9552082468524,OUT018
FDA19,2018.7255616872583,OUT017
FDH22,2032.9502813401978,OUT046
NCO41,1551.8941003291284,OUT013
FDX12,3978.5098112020223,OUT017
FDF17,3065.2007369690527,OUT013
FDS11,3804.520360688741,OUT045
FDR51,2497.0060236752993,OUT035
FDT49,241.34494335543616,OUT010
FDC56,1993.5586708011,OUT013
FDR13,2939.5443757193825,OUT027
FDQ60,1982.0244954723942,OUT035
FDN38,4028.534508793483,OUT049
NCL29,2490.406333020603,OUT013
FDO13,4262.823859552074,OUT027
FDE26,2364.0897649325734,OUT018
FDA31,417.3872869860393,OUT010
FDX14,1171.9557903156183,OUT035
FDA34,2893.906324460535,OUT045
FDF26,2412.226031511341,OUT013
FDE38,2681.7196222769458,OUT045
DRI11,1922.7840657647253,OUT046
FDQ60,2945.493234840751,OUT027
FDL21,1022.7273645126121,OUT027
DRC12,5697.444318045591,OUT027
FDC47,3695.404684993169,OUT046
FDE57,2049.9468911702643,OUT045
FDT14,1984.5522989051979,OUT045
NCZ53,3109.5352070287668,OUT046
FDE28,3521.7232131243577,OUT018
FDR19,2515.0737604398487,OUT035
NCF54,416.7887932252665,OUT019
FDZ08,1347.2806087058925,OUT046
NCJ05,2431.0534108686793,OUT018
FDF59,2043.5572684381837,OUT046
NCO05,1622.7309416080282,OUT035
FDW24,764.4864515752901,OUT018
NCX42,2573.1215755803896,OUT018
NCA53,762.5741598147175,OUT035
FDI45,423.41813339405877,OUT019
FDG46,1894.0005741914413,OUT046
FDM20,572.5184746885859,OUT010
FDW11,131.7019563145814,OUT010
FDX08,2992.2510051257677,OUT035
NCK17,616.2079649681455,OUT035
FDK32,2434.5533565150718,OUT018
NCA42,2573.7883011651084,OUT035
DRI01,2874.0740062482955,OUT035
NCL55,3957.814299600791,OUT049
DRE25,1489.933016341561,OUT018
FDD14,3051.1946128206573,OUT017
FDB10,3819.9234549865823,OUT046
DRN11,2480.6238160731177,OUT035
FDP38,770.8049859849214,OUT018
NCA30,3026.2173481016735,OUT017
FDT15,3110.7543331657384,OUT017
NCP55,918.8520471535047,OUT018
FDF12,2469.7938457357805,OUT035
FDM21,3724.4360398100403,OUT018
FDX56,3430.9187266132044,OUT035
FDF10,2513.7642752658726,OUT017
FDT32,3011.907366582246,OUT045
FDM51,1623.9549830097671,OUT018
NCR50,2436.897204714262,OUT018
FDI19,3853.258416496374,OUT049
FDX21,1653.1773172426638,OUT017
FDR31,2479.434332710827,OUT035
FDY02,4157.611658264062,OUT013
NCA29,2866.9381903791646,OUT045
NCX17,3736.5795281242968,OUT046
FDM12,3064.694792201385,OUT045
FDI53,4239.267355937477,OUT027
NCU30,2585.8833673760055,OUT049
FDC56,2960.8377729341523,OUT027
FDK27,2003.8040480774828,OUT018
NCK18,2724.9946735439726,OUT017
FDB52,571.9780629509273,OUT019
DRG25,5125.772082567661,OUT027
FDZ13,807.1431678683495,OUT049
FDB57,572.2120578439406,OUT019
FDR40,1353.6950280757396,OUT046
NCO14,130.3991618939173,OUT019
NCN19,3065.4700303625723,OUT045
FDQ28,369.13289247915895,OUT019
FDO13,2466.426781255154,OUT018
FDK48,1382.2780657377696,OUT013
FDU07,2397.040456253881,OUT018
FDW20,2081.5742443580602,OUT046
FDV12,238.45669126097496,OUT010
FDH24,2544.7144323977027,OUT013
FDV59,3658.1661969016036,OUT049
FDK57,1982.7822040298615,OUT045
FDL16,1089.6597209868062,OUT027
NCQ17,2492.0758771442947,OUT046
FDJ15,3022.7465359920193,OUT018
FDX24,1447.0145688135003,OUT049
FDT47,1538.948705970571,OUT046
FDT10,987.9331939908918,OUT049
FDZ37,1365.3378947383865,OUT018
FDW43,5859.941507890135,OUT027
DRN36,1520.1177563897602,OUT017
FDJ14,1304.658975637048,OUT045
FDA32,3631.5108814615237,OUT013
FDJ38,501.53798617091456,OUT019
FDQ57,2457.116982778101,OUT017
NCQ41,508.6704020399095,OUT019
FDG56,968.2967305416659,OUT049
DRC13,2992.3424126867994,OUT027
FDV55,2518.425636015174,OUT035
FDQ49,2586.36635082826,OUT045
FDE29,131.45233819333797,OUT010
FDR03,3369.637435648203,OUT013
FDD45,1446.6072476356196,OUT049
FDN38,573.276635454996,OUT010
FDT56,948.4373851552483,OUT046
FDT48,3118.9655686090514,OUT045
FDU03,3026.376361653631,OUT049
FDC56,269.46453667938823,OUT010
NCO43,2838.8470926415466,OUT027
FDQ27,1641.9788169937976,OUT017
FDR03,3419.9588978488255,OUT046
DRH23,130.3991618939173,OUT010
FDG22,617.5930709207489,OUT045
NCJ42,1644.187093121977,OUT013
FDR24,1379.1601623573404,OUT046
FDW60,2898.5888763431326,OUT035
FDJ08,3086.5490361163893,OUT013
DRL59,808.0803682018021,OUT018
FDG60,572.8313459287391,OUT010
FDW27,2485.8212211254568,OUT017
FDX14,1296.159401337879,OUT018
FDC20,994.8040701122939,OUT013
NCS29,3851.7651939560683,OUT018
FDJ56,1622.4154726241406,OUT046
FDB20,160.38507315232118,OUT019
FDL28,5858.572564267698,OUT027
FDW01,2418.369039403613,OUT018
FDL03,3020.2143480809027,OUT046
FDX22,3642.378597578112,OUT049
FDJ21,2528.2977835878182,OUT035
FDR31,2467.922698193216,OUT045
FDG21,2541.306380924482,OUT035
FDS22,1025.573523035964,OUT027
FDK08,1567.2051949966058,OUT035
FDE17,2424.7549965502217,OUT018
NCN30,1528.413306795706,OUT017
FDT50,1545.1545379960205,OUT046
NCX42,2583.5653422909395,OUT049
FDJ12,3659.631201527555,OUT035
NCA18,2940.6097182753347,OUT027
FDP23,571.9780629509273,OUT019
FDX12,3932.3415760683843,OUT013
FDN40,2375.2426286334744,OUT018
FDV48,1290.9275893126528,OUT035
NCY54,2848.7065804492277,OUT013
FDL16,130.3991618939173,OUT010
FDR45,3592.167603765609,OUT018
FDJ52,2565.750739262007,OUT046
DRG01,1262.9138745998264,OUT017
FDP52,3775.256197373004,OUT013
FDU58,3126.198413490541,OUT017
FDL02,1646.1886122052406,OUT045
FDG28,3924.5135510392124,OUT013
FDA19,2008.101345417666,OUT035
FDW46,1425.1311714255924,OUT027
NCD43,1643.8893810056165,OUT049
DRG39,867.4985725316911,OUT013
NCF55,626.2546880922107,OUT049
FDJ07,1974.6485206393463,OUT046
FDE08,2503.7154464615387,OUT046
FDP56,130.3991618939173,OUT019
FDT45,853.0933914757107,OUT045
FDF17,2987.3328785081053,OUT018
FDX44,1369.7971846538335,OUT046
FDM28,4782.74581881418,OUT027
FDI36,3100.2785379163174,OUT049
FDS07,1896.252659018647,OUT045
FDD36,1942.664139844091,OUT045
FDW11,1033.2004500952323,OUT046
FDN40,2451.0039796657634,OUT049
NCQ18,1539.267979343303,OUT049
NCQ54,2742.5081707634363,OUT017
NCS42,1417.3812819994253,OUT045
DRH39,153.42878618054698,OUT010
FDC09,2858.1287229165914,OUT027
FDT08,367.46977995858856,OUT010
FDC08,3850.3058448364104,OUT035
FDT20,594.0116960668545,OUT017
FDS35,1057.9870736189766,OUT035
FDX58,3035.9384730109787,OUT018
FDW58,1647.1161928421707,OUT046
DRD27,1562.2581855620328,OUT046
FDH32,236.5613734782491,OUT019
FDS26,4176.757918400829,OUT035
FDQ31,1369.91350735526,OUT046
FDP11,3439.2340782963106,OUT018
FDD58,1567.0819553682065,OUT017
FDM33,3630.466225464962,OUT045
FDZ16,3076.8538601965697,OUT049
NCS29,573.4991673344547,OUT010
NCM18,131.45233819333797,OUT019
FDP11,3664.224568142999,OUT049
NCC42,2063.7540799626354,OUT017
DRM23,2839.842590629502,OUT046
NCN55,5858.572564267698,OUT027
FDK46,4045.8955737645156,OUT013
FDR01,3128.725563781428,OUT046
NCA05,2509.0588557319943,OUT045
NCP43,2890.078620155375,OUT017
FDR12,387.84655648458744,OUT010
FDQ01,4091.645310155784,OUT013
FDM13,2054.0742093533013,OUT046
FDQ19,3967.2340449270064,OUT017
FDK56,491.1327495412643,OUT019
NCX06,465.45531673421334,OUT010
FDO56,2945.493234840751,OUT027
FDU45,1824.7674474515156,OUT045
FDI16,130.3991618939173,OUT019
FDL32,1913.6712232971963,OUT046
FDA07,2041.4490967234624,OUT046
FDA14,2502.6060223873415,OUT045
FDV46,3005.6478958986104,OUT027
NCO07,3703.5419657392995,OUT035
NCP41,1647.2842689124095,OUT046
FDY60,2065.4245865029047,OUT018
FDN38,4070.614819331548,OUT017
FDO15,1179.3924755805092,OUT046
FDT60,2006.1444746102186,OUT013
FDA55,3836.2771528823137,OUT035
FDE02,228.71955481483315,OUT010
DRJ39,3725.4387301777706,OUT049
FDV34,1158.1272187089003,OUT035
FDS20,5107.985717965585,OUT027
FDF02,2858.1287229165914,OUT027
FDW40,2143.6667445711946,OUT017
NCB43,3055.485315595871,OUT046
FDR58,1384.2181379135486,OUT017
DRJ59,615.9873578151947,OUT035
NCD30,1561.2303308845492,OUT017
FDE14,1545.3106985514135,OUT017
FDC28,1635.4100700269128,OUT018
FDU16,1328.889901379731,OUT018
NCD19,867.2022926266479,OUT035
FDU21,634.1372847082841,OUT046
FDV59,5859.941507890135,OUT027
FDU03,3014.725298956199,OUT045
FDC33,560.5186183371574,OUT010
NCR42,599.1849831360586,OUT035
DRH59,1172.7510816384925,OUT035
NCM31,2106.20121628635,OUT035
FDS50,3810.445121718663,OUT035
FDP39,878.4257775158525,OUT046
FDQ55,1959.492874768341,OUT013
FDV36,278.9876001866565,OUT019
FDI05,2007.0089554444344,OUT027
FDS45,2885.3492862846324,OUT027
FDA39,622.6634611087102,OUT045
FDC37,250.43054459180294,OUT010
FDJ60,4276.498980109068,OUT027
DRQ35,2032.094223115408,OUT046
NCJ06,2034.0259739442693,OUT046
NCY42,2374.48342026998,OUT018
DRM37,3096.479246056473,OUT049
FDR14,791.499476059241,OUT045
FDE51,664.9499764261409,OUT049
FDT33,2703.845010969726,OUT017
FDR08,1830.0362366400043,OUT013
FDE36,384.06766052508743,OUT010
FDL22,229.80876405674897,OUT019
FDR44,2035.4583319761468,OUT013
FDI56,218.42921113206387,OUT019
FDE47,275.42800132501765,OUT010
FDV27,211.85552435254232,OUT010
FDV10,644.9728961251047,OUT049
FDC40,1267.9976749125808,OUT045
NCX41,3593.0493884737425,OUT013
NCQ38,2859.897938848198,OUT027
FDV12,2858.1287229165914,OUT027
FDE52,1368.5308333650619,OUT017
FDG20,4447.1492680348,OUT027
FDV16,1015.7304695007405,OUT027
FDI32,1885.96766212514,OUT017
FDJ32,994.5012481394377,OUT049
FDN39,2673.3576229952714,OUT018
FDY34,2749.2501975283462,OUT017
FDC14,615.4330253055379,OUT035
FDA55,3820.6324942945394,OUT017
FDZ50,458.5752307068796,OUT010
DRG13,2608.025665259969,OUT049
FDP01,2461.559776693093,OUT013
NCG54,2865.096382174853,OUT017
FDM13,2018.6641149676273,OUT045
NCO18,4748.584386504571,OUT027
NCW41,2493.6241867155213,OUT013
FDM52,4057.736346102058,OUT027
NCF55,599.1849831360586,OUT035
FDT09,2113.8758748710998,OUT046
NCM19,1723.1677763541115,OUT035
FDW12,2377.048237555693,OUT018
FDP15,572.7247607037827,OUT019
FDK36,762.9860927492977,OUT045
FDZ25,2895.6240268275074,OUT035
NCW06,3092.878687848178,OUT049
FDW60,2923.811972976349,OUT046
DRC49,2421.284050832776,OUT013
NCT17,3098.8915873143005,OUT035
NCN06,2480.8737418718742,OUT018
FDC45,2815.452762043244,OUT013
DRJ47,415.10901453164627,OUT019
NCF06,4056.0468387676497,OUT045
FDE21,269.50235046540917,OUT010
DRG27,703.8121816857366,OUT013
FDW40,2087.6587957969,OUT049
NCO53,3109.734353942095,OUT046
FDE23,672.0619702015546,OUT049
FDQ16,1656.5855182652276,OUT046
FDS26,4162.836341386553,OUT045
FDZ13,130.3991618939173,OUT010
FDS14,2456.5796223531834,OUT049
FDC10,1935.0642426205434,OUT045
FDY16,3058.3491571975064,OUT049
FDJ20,2007.860758329712,OUT035
FDV43,618.3636787007374,OUT035
FDZ32,2860.799196073628,OUT027
FDR23,2850.2767846867846,OUT046
FDN24,854.7120376154678,OUT035
FDE34,5097.8301493390845,OUT027
FDU31,3650.4504180545828,OUT013
FDW33,1635.7114065629619,OUT018
FDU26,1939.8497587153347,OUT046
FDE20,4278.331824564087,OUT027
NCW05,1645.4296158739837,OUT035
FDB22,2385.916921193525,OUT018
FDO56,1937.1151220469465,OUT046
FDA19,3003.0054718185784,OUT027
DRI39,892.8158519087111,OUT045
FDH52,964.7689440784972,OUT018
FDZ50,3130.40051814262,OUT035
NCN42,2522.639471637774,OUT035
FDB53,2461.4195877922966,OUT013
DRG11,1656.9886802947995,OUT017
DRK11,4059.7278390742576,OUT027
FDQ60,1983.7644899914624,OUT017
FDT36,593.8983746782307,OUT017
DRG25,3036.0092035274274,OUT018
DRJ23,3040.4965492041397,OUT046
FDG05,2561.0417029982063,OUT035
NCK06,1997.4526533874066,OUT018
FDU52,2454.034658350815,OUT017
FDW07,1360.4583355536965,OUT018
NCM17,659.6487765035453,OUT045
FDA22,2745.8844129681593,OUT045
NCA41,2969.9531059728142,OUT018
FDF38,616.851532636733,OUT035
FDH52,1050.8929241535013,OUT046
FDY58,572.4345897233993,OUT019
FDZ16,3037.6882075344056,OUT045
NCM18,1013.9755685249194,OUT017
FDA22,2604.5046861520295,OUT018
NCJ43,2894.351294272214,OUT035
FDI34,5858.572564267698,OUT027
FDG56,1054.076269051211,OUT046
FDS34,1930.8894873758074,OUT046
DRC01,764.5936107987472,OUT035
FDQ04,613.9098146890602,OUT035
FDK04,866.7027203669857,OUT035
FDT51,1716.075267990832,OUT049
FDV26,3009.9114686637595,OUT017
FDS04,2081.379860055594,OUT049
FDW43,3562.8209609123846,OUT018
FDQ28,369.3120595340729,OUT010
NCK06,2033.4043518709213,OUT017
FDS23,1981.1704465510704,OUT018
FDZ36,491.67680379836753,OUT019
FDE56,1028.8077894957225,OUT018
FDW10,4438.740963028582,OUT027
NCN14,3031.461488155366,OUT045
NCQ18,1551.4591507999253,OUT045
FDW08,1649.8622941108538,OUT017
FDU43,3943.7120707764716,OUT035
FDR33,251.0892947951433,OUT010
FDM24,366.81503144854685,OUT010
NCZ05,1648.6463092552544,OUT046
NCV41,1829.406386796559,OUT035
FDV11,2761.107696723249,OUT018
NCY05,600.2314649390079,OUT035
FDV44,3009.2008326726186,OUT018
FDW32,1321.5121423078758,OUT049
NCU18,3109.4688812975874,OUT027
NCC43,3994.173951542584,OUT035
FDW19,1722.558561802114,OUT013
FDN31,3101.09408481125,OUT035
FDI48,768.0056696812882,OUT045
FDS24,1374.9136468757358,OUT017
FDF46,1958.9329205504537,OUT049
DRG23,2458.2092094030645,OUT017
FDG14,2383.753210587312,OUT018
NCY30,2943.514942909859,OUT049
FDO28,1998.301187367263,OUT018
DRD24,2082.1671486824243,OUT035
FDI33,1372.4902333665148,OUT049
FDN32,3089.647092579147,OUT046
FDR16,3645.300349527935,OUT045
FDF26,2457.1403591898033,OUT046
NCN29,764.238805092978,OUT018
FDE20,2787.3930657081146,OUT045
FDA46,3129.636321976769,OUT046
FDU28,3018.829801429612,OUT045
FDQ48,1566.700963118696,OUT045
FDV36,2077.7391130700753,OUT013
FDR14,857.7996541951906,OUT018
FDP23,3744.2598371873128,OUT017
FDP56,827.3451316822853,OUT013
FDK48,153.42878618054698,OUT010
FDR48,2477.829376450367,OUT046
NCY29,910.4537420882564,OUT049
FDM22,874.528302779192,OUT018
DRJ01,2510.2526402754374,OUT013
FDZ43,3977.669002603207,OUT045
FDV03,2534.9945870664906,OUT035
FDX11,4943.304461109264,OUT027
NCA41,5725.2963114197755,OUT027
FDE38,2686.4612017210948,OUT017
FDI27,755.7073869945,OUT018
FDN32,3068.326750098101,OUT013
NCN43,2039.8622133671818,OUT017
FDB47,5857.522794659139,OUT027
FDV03,2515.6213837835403,OUT017
NCN30,1551.188895514531,OUT045
NCV54,270.88929084431265,OUT010
FDV07,1684.1392883673125,OUT013
FDP07,3036.382025433324,OUT049
FDK48,1129.575369658416,OUT018
FDM15,366.6593428725599,OUT019
FDY19,2944.0572139744545,OUT027
FDK46,4055.4497971157643,OUT046
FDY11,1061.8194516894575,OUT045
FDH09,832.9162570894216,OUT046
FDO08,4268.598081156964,OUT027
FDU14,4130.044476978757,OUT013
FDD22,2932.1358276775286,OUT027
FDM27,2563.5677002249536,OUT017
FDL02,2865.767515056052,OUT027
NCA17,2521.731423772238,OUT035
FDE38,384.6286861464315,OUT019
NCG07,3116.798388078487,OUT049
DRC27,3930.71789507633,OUT013
FDA27,4187.363922151959,OUT035
FDW40,2061.140826610908,OUT045
DRI11,1920.000378288898,OUT013
FDN50,1506.6789632549169,OUT046
FDR12,2869.143981211037,OUT046
FDT34,2858.986118511242,OUT027
FDW11,992.5145260454477,OUT035
NCO30,5107.8337276148695,OUT027
FDZ34,3111.391753033946,OUT017
FDU45,1871.2423107570771,OUT017
NCD42,598.83299584819,OUT035
FDX25,3041.48486321099,OUT045
NCR29,926.8912335162757,OUT046
FDX43,386.3461977035623,OUT019
FDB04,200.37013658768717,OUT010
FDR49,1092.205332950756,OUT027
FDS39,2061.5775096780258,OUT018
FDW58,1646.3827602503598,OUT045
FDG22,130.3991618939173,OUT019
FDG31,1035.534351546478,OUT017
NCV53,5859.941507890135,OUT027
DRJ37,2494.4024662549928,OUT035
FDV07,1713.5687481561238,OUT035
FDW52,2567.862641367385,OUT018
FDT15,3095.9702811549582,OUT045
FDD02,1902.1393168224054,OUT018
FDM16,1141.8425793496167,OUT035
NCE55,2851.225499105429,OUT046
FDB57,3507.850539305835,OUT018
FDQ04,708.5474429860259,OUT013
FDQ47,130.3991618939173,OUT019
FDY14,572.5022288243241,OUT019
DRK37,3117.4748442463156,OUT017
FDO25,3645.991726140706,OUT017
FDL57,4060.4892622457583,OUT046
NCK29,1950.803003181209,OUT018
FDK46,5859.941507890135,OUT027
NCB43,491.686596430397,OUT010
DRE01,5858.572564267698,OUT027
FDC46,3021.8276108139517,OUT018
FDQ23,1647.9772523509955,OUT045
FDX38,778.133018647852,OUT049
FDG60,3617.540394422547,OUT018
FDW55,3989.393275558307,OUT017
FDP39,823.8143388771534,OUT013
FDB20,1298.302763658125,OUT018
FDV21,2001.928011777818,OUT017
FDZ02,1550.2356274970386,OUT013
FDP19,3003.0054718185784,OUT027
FDA38,3993.101315285853,OUT035
FDH22,1996.9856880943878,OUT045
DRM11,4185.551006460012,OUT045
FDO12,5749.19712922707,OUT027
FDT14,2010.1184788274963,OUT049
FDW34,572.7410065680447,OUT010
FDG04,5125.772082567661,OUT027
FDW59,1354.060203195838,OUT018
FDR33,1640.2067384212535,OUT018
FDP32,2070.6377342962464,OUT013
FDL13,5858.572564267698,OUT027
FDD22,1895.4859309247365,OUT013
FDV40,1431.1153796237081,OUT027
NCD55,651.1859100540892,OUT046
FDQ20,130.3991618939173,OUT010
FDD28,867.4807267903054,OUT045
FDC39,3627.9284518484133,OUT045
NCR17,1963.4202326921843,OUT049
DRO35,1875.9827182673214,OUT018
FDF40,4104.6699857910535,OUT049
FDR31,2377.8882995262484,OUT018
NCQ41,3053.4615574968166,OUT017
FDP38,784.543084477478,OUT046
NCU54,5858.572564267698,OUT027
FDG22,592.5442626561937,OUT018
DRK59,3725.7719085683448,OUT013
FDC37,1649.763340017404,OUT046
NCO42,2460.5174769209593,OUT013
NCT42,2450.6597555115295,OUT017
FDX27,1469.54188674148,OUT035
FDV40,1138.3766356902045,OUT018
FDT45,1275.9745223990928,OUT027
FDS47,209.1011065275132,OUT019
FDR45,3912.799966898804,OUT035
FDB03,3885.795777773457,OUT045
FDO49,818.7577904871727,OUT035
FDU60,4276.498980109068,OUT027
FDB26,804.5185896912103,OUT018
FDB46,3634.0070947083086,OUT017
FDQ37,509.46718003094844,OUT019
FDN03,3969.3414758185195,OUT017
NCX30,3973.1358579116322,OUT045
FDK32,368.6022770819876,OUT019
DRM47,3081.5350722026556,OUT013
NCO02,1148.3345671026593,OUT046
FDP04,1199.28270946482,OUT013
NCO43,1632.1625713746423,OUT049
FDD59,1412.4900964004657,OUT013
FDQ10,2886.270490368772,OUT017
FDW45,2524.419655612509,OUT035
NCK30,3982.2533668174888,OUT049
FDU31,3440.2978899781897,OUT018
NCQ17,368.80731651567413,OUT019
FDN01,2856.285023497661,OUT017
FDZ19,2859.432405593378,OUT049
